0.0000000000000000e+00	1.9735322710959176e-04	1.9473931170301332e-04
1.0000000000000000e+00	-1.9603973466135107e+00	9.6078943915232329e-01
0.0000000000000000e+00	2.0214366252707140e-04	1.9943399872070344e-04
1.0000000000000000e+00	-1.9599211945663160e+00	9.6032277222756379e-01
0.0000000000000000e+00	2.0711065680891028e-04	2.0430051057331207e-04
1.0000000000000000e+00	-1.9594334538131619e+00	9.5984486498054411e-01
0.0000000000000000e+00	2.1226299411944891e-04	2.0934733519664545e-04
1.0000000000000000e+00	-1.9589336960846926e+00	9.5935530641400868e-01
0.0000000000000000e+00	2.1761001177669220e-04	2.1458349115552786e-04
1.0000000000000000e+00	-1.9584214717464783e+00	9.5885366524941051e-01
0.0000000000000000e+00	2.2316164258396175e-04	2.2001856795169194e-04
1.0000000000000000e+00	-1.9578963084499401e+00	9.5833948866047580e-01
0.0000000000000000e+00	2.2892846098974598e-04	2.2566276994937483e-04
1.0000000000000000e+00	-1.9573577096797499e+00	9.5781230091068903e-01
0.0000000000000000e+00	2.3492173347657036e-04	2.3152696429447683e-04
1.0000000000000000e+00	-1.9568051531883235e+00	9.5727160188609450e-01
0.0000000000000000e+00	2.4115347362754506e-04	2.3762273324766465e-04
1.0000000000000000e+00	-1.9562380893070146e+00	9.5671686551388979e-01
0.0000000000000000e+00	2.4763650237351738e-04	2.4396243140222969e-04
1.0000000000000000e+00	-1.9556559391225501e+00	9.5614753805632580e-01
0.0000000000000000e+00	2.5438451398540829e-04	2.5055924831476244e-04
1.0000000000000000e+00	-1.9550580925059839e+00	9.5556303626828409e-01
0.0000000000000000e+00	2.6141214844649331e-04	2.5742727714181781e-04
1.0000000000000000e+00	-1.9544439059800640e+00	9.5496274540565229e-01
0.0000000000000000e+00	2.6873507091938027e-04	2.6458158994985509e-04
1.0000000000000000e+00	-1.9538127004093448e+00	9.5434601707021405e-01
0.0000000000000000e+00	2.7637005911380414e-04	2.7203832045034177e-04
1.0000000000000000e+00	-1.9531637584956205e+00	9.5371216687518467e-01
0.0000000000000000e+00	2.8433509946587676e-04	2.7981475500853098e-04
1.0000000000000000e+00	-1.9524963220592588e+00	9.5306047191373322e-01
0.0000000000000000e+00	2.9264949315923385e-04	2.8792943288509992e-04
1.0000000000000000e+00	-1.9518095890847844e+00	9.5239016801082876e-01
0.0000000000000000e+00	3.0133397315609605e-04	2.9640225679675679e-04
1.0000000000000000e+00	-1.9511027105064973e+00	9.5170044673645016e-01
0.0000000000000000e+00	3.1041083356453674e-04	3.0525461502777944e-04
1.0000000000000000e+00	-1.9503747867070653e+00	9.5099045215565758e-01
0.0000000000000000e+00	3.1990407285075226e-04	3.1450951649240921e-04
1.0000000000000000e+00	-1.9496248636987190e+00	9.5025927728806214e-01
0.0000000000000000e+00	3.2983955261592184e-04	3.2419174034180174e-04
1.0000000000000000e+00	-1.9488519289529806e+00	9.4950596024593836e-01
0.0000000000000000e+00	3.4024517390132350e-04	3.3432800193329624e-04
1.0000000000000000e+00	-1.9480549068406021e+00	9.4872948001643675e-01
0.0000000000000000e+00	3.5115107326851058e-04	3.4494713723934962e-04
1.0000000000000000e+00	-1.9472326536385292e+00	9.4792875184903702e-01
0.0000000000000000e+00	3.6258984123063248e-04	3.5608030807494538e-04
1.0000000000000000e+00	-1.9463839520551698e+00	9.4710262220447539e-01
0.0000000000000000e+00	3.7459676599474131e-04	3.6776123087311645e-04
1.0000000000000000e+00	-1.9455075052188704e+00	9.4624986321573823e-01
0.0000000000000000e+00	3.8721010592327425e-04	3.8002643214752696e-04
1.0000000000000000e+00	-1.9446019300671653e+00	9.4536916660523607e-01
0.0000000000000000e+00	4.0047139464800618e-04	3.9291553425965277e-04
1.0000000000000000e+00	-1.9436657500659620e+00	9.4445913699486961e-01
0.0000000000000000e+00	4.1442578338632039e-04	4.0647157566921590e-04
1.0000000000000000e+00	-1.9426973871780517e+00	9.4351828453710729e-01
0.0000000000000000e+00	4.2912242573547572e-04	4.2074137050597136e-04
1.0000000000000000e+00	-1.9416951529890887e+00	9.4254501678533009e-01
0.0000000000000000e+00	4.4461491107736733e-04	4.3577591307811936e-04
1.0000000000000000e+00	-1.9406572388860952e+00	9.4153762971025068e-01
0.0000000000000000e+00	4.6096175374051669e-04	4.5163083385092652e-04
1.0000000000000000e+00	-1.9395817051683371e+00	9.4049429775592852e-01
0.0000000000000000e+00	4.7822694627016558e-04	4.6836691451745678e-04
