0.0000000000000000e+00	1.9973353322671112e-06	1.9946739930717328e-06
1.0000000000000000e+00	-1.9960039973346662e+00	9.9600798934399148e-01
0.0000000000000000e+00	2.0795496971718460e-06	2.0767223593083461e-06
1.0000000000000000e+00	-1.9959226125734824e+00	9.9592676884553888e-01
0.0000000000000000e+00	2.1669467032739919e-06	2.1639392693156398e-06
1.0000000000000000e+00	-1.9958378438411857e+00	9.9584217472715830e-01
0.0000000000000000e+00	2.2599712886275011e-06	2.2567681322761871e-06
1.0000000000000000e+00	-1.9957494755989855e+00	9.9575399233840645e-01
0.0000000000000000e+00	2.3591171849274376e-06	2.3557009476509799e-06
1.0000000000000000e+00	-1.9956572736063265e+00	9.9566198842445908e-01
0.0000000000000000e+00	2.4649334823056633e-06	2.4612848377037353e-06
1.0000000000000000e+00	-1.9955609828475169e+00	9.9556590906583697e-01
0.0000000000000000e+00	2.5780322481644830e-06	2.5741296280752512e-06
1.0000000000000000e+00	-1.9954603251762975e+00	9.9546547733817370e-01
0.0000000000000000e+00	2.6990973979914613e-06	2.6949166730715184e-06
1.0000000000000000e+00	-1.9953549966324822e+00	9.9536039064655324e-01
0.0000000000000000e+00	2.8288950589213391e-06	2.8244091648409316e-06
1.0000000000000000e+00	-1.9952446643761936e+00	9.9525031768041738e-01
0.0000000000000000e+00	2.9682857201799512e-06	2.9634642185883877e-06
1.0000000000000000e+00	-1.9951289631745310e+00	9.9513489492446983e-01
0.0000000000000000e+00	3.1182385313898903e-06	3.1130470923111891e-06
1.0000000000000000e+00	-1.9950074913625713e+00	9.9501372264819499e-01
0.0000000000000000e+00	3.2798481938776169e-06	3.2742479830470133e-06
1.0000000000000000e+00	-1.9948798061845574e+00	9.9488636028073429e-01
0.0000000000000000e+00	3.4543549966615820e-06	3.4483019473161373e-06
1.0000000000000000e+00	-1.9947454184014413e+00	9.9475232105838529e-01
0.0000000000000000e+00	3.6431686844457575e-06	3.6366126279780874e-06
1.0000000000000000e+00	-1.9946037860263242e+00	9.9461106580763659e-01
0.0000000000000000e+00	3.8478970186834201e-06	3.8407806420107442e-06
1.0000000000000000e+00	-1.9944543070187053e+00	9.9446199569636595e-01
0.0000000000000000e+00	4.0703801167209821e-06	4.0626377057435041e-06
1.0000000000000000e+00	-1.9942963107298999e+00	9.9430444374772231e-01
